entity_id,domain,full_entity_id
myggbett_door_window_sensor_door_2,binary_sensor,binary_sensor.myggbett_door_window_sensor_door_2
myggbett_door_window_sensor_door_3,binary_sensor,binary_sensor.myggbett_door_window_sensor_door_3
myggbett_door_window_sensor_door_4,binary_sensor,binary_sensor.myggbett_door_window_sensor_door_4
myggbett_door_window_sensor_door_5,binary_sensor,binary_sensor.myggbett_door_window_sensor_door_5
observerhassio_is_present,binary_sensor,binary_sensor.observerhassio_is_present
observerhassio_is_present_2,binary_sensor,binary_sensor.observerhassio_is_present_2
observerhassio_is_present_3,binary_sensor,binary_sensor.observerhassio_is_present_3
observerhassio_is_present_4,binary_sensor,binary_sensor.observerhassio_is_present_4
observerhassio_is_present_5,binary_sensor,binary_sensor.observerhassio_is_present_5
poort_bewegingssensor_illuminance_above_threshold,binary_sensor,binary_sensor.poort_bewegingssensor_illuminance_above_threshold
poort_bewegingssensor_illuminance_above_threshold_2,binary_sensor,binary_sensor.poort_bewegingssensor_illuminance_above_threshold_2
poort_bewegingssensor_occupancy,binary_sensor,binary_sensor.poort_bewegingssensor_occupancy
poort_bewegingssensor_occupancy_2,binary_sensor,binary_sensor.poort_bewegingssensor_occupancy_2
red_robin_dry,binary_sensor,binary_sensor.red_robin_dry
relay_122315065630_communicating,binary_sensor,binary_sensor.relay_122315065630_communicating
relay_122315065630_contact,binary_sensor,binary_sensor.relay_122315065630_contact
rflink_dev_serial_by_id_usb_arduino_www_arduino_cc_0042_75130303735351a031c1_if00_connection_status,binary_sensor,binary_sensor.rflink_dev_serial_by_id_usb_arduino_www_arduino_cc_0042_75130303735351a031c1_if00_connection_status
rflink_dev_ttyacm1_connection_status,binary_sensor,binary_sensor.rflink_dev_ttyacm1_connection_status
rolien_phone_werkkleinsensenl_is_present,binary_sensor,binary_sensor.rolien_phone_werkkleinsensenl_is_present
rolien_s_s20_fekleinsensenl_is_present,binary_sensor,binary_sensor.rolien_s_s20_fekleinsensenl_is_present
rpi_power_status,binary_sensor,binary_sensor.rpi_power_status
ru2011441920_battery_state,binary_sensor,binary_sensor.ru2011441920_battery_state
ru2011441920_connection_state,binary_sensor,binary_sensor.ru2011441920_connection_state
rudi_local_ip_android_auto,binary_sensor,binary_sensor.rudi_local_ip_android_auto
rudi_smartphone_android_auto,binary_sensor,binary_sensor.rudi_smartphone_android_auto
rudi_smartphone_high_accuracy_mode,binary_sensor,binary_sensor.rudi_smartphone_high_accuracy_mode
rudiphone55_android_auto,binary_sensor,binary_sensor.rudiphone55_android_auto
slaapkamer_raamsensor_j_d_battery_low,binary_sensor,binary_sensor.slaapkamer_raamsensor_j_d_battery_low
slaapkamer_raamsensor_j_d_battery_low_2,binary_sensor,binary_sensor.slaapkamer_raamsensor_j_d_battery_low_2
slaapkamer_raamsensor_j_d_contact,binary_sensor,binary_sensor.slaapkamer_raamsensor_j_d_contact
slaapkamer_raamsensor_j_d_contact_2,binary_sensor,binary_sensor.slaapkamer_raamsensor_j_d_contact_2
slaapkamer_raamsensor_r_r_battery_low,binary_sensor,binary_sensor.slaapkamer_raamsensor_r_r_battery_low
slaapkamer_raamsensor_r_r_battery_low_2,binary_sensor,binary_sensor.slaapkamer_raamsensor_r_r_battery_low_2
slaapkamer_raamsensor_r_r_contact,binary_sensor,binary_sensor.slaapkamer_raamsensor_r_r_contact
slaapkamer_raamsensor_r_r_contact_2,binary_sensor,binary_sensor.slaapkamer_raamsensor_r_r_contact_2
slaapkamerraam_r_r_door,binary_sensor,binary_sensor.slaapkamerraam_r_r_door
slaapkamerraam_rr_door,binary_sensor,binary_sensor.slaapkamerraam_rr_door
sm_g780f_android_auto,binary_sensor,binary_sensor.sm_g780f_android_auto
sm_g780f_high_accuracy_mode,binary_sensor,binary_sensor.sm_g780f_high_accuracy_mode
supervisor_is_present,binary_sensor,binary_sensor.supervisor_is_present
supervisor_is_present_2,binary_sensor,binary_sensor.supervisor_is_present_2
supervisor_is_present_3,binary_sensor,binary_sensor.supervisor_is_present_3
supervisor_is_present_4,binary_sensor,binary_sensor.supervisor_is_present_4
supervisor_is_present_5,binary_sensor,binary_sensor.supervisor_is_present_5
supervisor_is_present_6,binary_sensor,binary_sensor.supervisor_is_present_6
trannergy_converterkleinsensenl_is_present,binary_sensor,binary_sensor.trannergy_converterkleinsensenl_is_present
tuindeur_door,binary_sensor,binary_sensor.tuindeur_door
tumble_dryer_door,binary_sensor,binary_sensor.tumble_dryer_door
tumble_dryer_mobile_start,binary_sensor,binary_sensor.tumble_dryer_mobile_start
tumble_dryer_notification_active,binary_sensor,binary_sensor.tumble_dryer_notification_active
tumble_dryer_problem,binary_sensor,binary_sensor.tumble_dryer_problem
tumble_dryer_remote_control,binary_sensor,binary_sensor.tumble_dryer_remote_control
tumble_dryer_smart_grid,binary_sensor,binary_sensor.tumble_dryer_smart_grid
universal_notifier_dnd,binary_sensor,binary_sensor.universal_notifier_dnd
unknown_enphase_cloud_active_system_events,binary_sensor,binary_sensor.unknown_enphase_cloud_active_system_events
vaatwasser_running,binary_sensor,binary_sensor.vaatwasser_running
veranda_bewegingssensor_illuminance_above_threshold,binary_sensor,binary_sensor.veranda_bewegingssensor_illuminance_above_threshold
veranda_bewegingssensor_illuminance_above_threshold_2,binary_sensor,binary_sensor.veranda_bewegingssensor_illuminance_above_threshold_2
veranda_bewegingssensor_occupancy,binary_sensor,binary_sensor.veranda_bewegingssensor_occupancy
veranda_bewegingssensor_occupancy_2,binary_sensor,binary_sensor.veranda_bewegingssensor_occupancy_2
voordeur_bewegingssensor_illuminance_above_threshold,binary_sensor,binary_sensor.voordeur_bewegingssensor_illuminance_above_threshold
voordeur_bewegingssensor_occupancy,binary_sensor,binary_sensor.voordeur_bewegingssensor_occupancy
voordeur_beweginssensor_illuminance_above_threshold,binary_sensor,binary_sensor.voordeur_beweginssensor_illuminance_above_threshold
voordeur_beweginssensor_occupancy,binary_sensor,binary_sensor.voordeur_beweginssensor_occupancy
voordeur_door,binary_sensor,binary_sensor.voordeur_door
washing_machine_running,binary_sensor,binary_sensor.washing_machine_running
washing_machine_running_2,binary_sensor,binary_sensor.washing_machine_running_2
watermeterkleinsensenl_is_present,binary_sensor,binary_sensor.watermeterkleinsensenl_is_present
woonkamer_rflink_connection_status,binary_sensor,binary_sensor.woonkamer_rflink_connection_status
woonkamer_rookmelder_battery_low_2,binary_sensor,binary_sensor.woonkamer_rookmelder_battery_low_2
woonkamer_rookmelder_carbon_monoxide,binary_sensor,binary_sensor.woonkamer_rookmelder_carbon_monoxide
woonkamer_rookmelder_carbon_monoxide_2,binary_sensor,binary_sensor.woonkamer_rookmelder_carbon_monoxide_2
woonkamer_rookmelder_tamper_2,binary_sensor,binary_sensor.woonkamer_rookmelder_tamper_2
woonkamer_rookmelder_test_2,binary_sensor,binary_sensor.woonkamer_rookmelder_test_2
zigbee2mqtt_bridge_connection_state,binary_sensor,binary_sensor.zigbee2mqtt_bridge_connection_state
zigbee2mqtt_bridge_connection_state_2,binary_sensor,binary_sensor.zigbee2mqtt_bridge_connection_state_2
zolder_climatecontrol_is_holiday_mode_active,binary_sensor,binary_sensor.zolder_climatecontrol_is_holiday_mode_active
zolder_climatecontrol_is_in_caution_state,binary_sensor,binary_sensor.zolder_climatecontrol_is_in_caution_state
zolder_climatecontrol_is_in_error_state,binary_sensor,binary_sensor.zolder_climatecontrol_is_in_error_state
zolder_climatecontrol_is_in_mode_conflict,binary_sensor,binary_sensor.zolder_climatecontrol_is_in_mode_conflict
zolder_climatecontrol_is_in_warning_state,binary_sensor,binary_sensor.zolder_climatecontrol_is_in_warning_state
zolder_climatecontrol_is_powerful_mode_active,binary_sensor,binary_sensor.zolder_climatecontrol_is_powerful_mode_active
zolder_gateway_is_firmware_update_supported,binary_sensor,binary_sensor.zolder_gateway_is_firmware_update_supported
zolder_gateway_is_in_error_state,binary_sensor,binary_sensor.zolder_gateway_is_in_error_state
zolder_outdoorunit_is_in_caution_state,binary_sensor,binary_sensor.zolder_outdoorunit_is_in_caution_state
zolder_outdoorunit_is_in_error_state,binary_sensor,binary_sensor.zolder_outdoorunit_is_in_error_state
zolder_outdoorunit_is_in_warning_state,binary_sensor,binary_sensor.zolder_outdoorunit_is_in_warning_state
zolder_rookmelder_battery_low_2,binary_sensor,binary_sensor.zolder_rookmelder_battery_low_2
zolder_rookmelder_carbon_monoxide,binary_sensor,binary_sensor.zolder_rookmelder_carbon_monoxide
zolder_rookmelder_carbon_monoxide_2,binary_sensor,binary_sensor.zolder_rookmelder_carbon_monoxide_2
zolder_rookmelder_tamper_2,binary_sensor,binary_sensor.zolder_rookmelder_tamper_2
zolder_rookmelder_test_2,binary_sensor,binary_sensor.zolder_rookmelder_test_2
unknown_enphase_cloud_system_event_history,calendar,calendar.unknown_enphase_cloud_system_event_history
echo_local,climate,climate.echo_local
echo_vloerverwarming,climate,climate.echo_vloerverwarming
ev3_climate_control,climate,climate.ev3_climate_control
floor_heating_control,climate,climate.floor_heating_control
floor_thermostat,climate,climate.floor_thermostat
heating,climate,climate.heating
huiskamer_room_temperature,climate,climate.huiskamer_room_temperature
zolder_room_temperature,climate,climate.zolder_room_temperature
badkamer_ir_timer_long,counter,counter.badkamer_ir_timer_long
badkamer_ir_timer_short,counter,counter.badkamer_ir_timer_short
espsomfyrts_zonnescherm,cover,cover.espsomfyrts_zonnescherm
ev3_back_left_window,cover,cover.ev3_back_left_window
ev3_back_right_window,cover,cover.ev3_back_right_window
ev3_front_left_window,cover,cover.ev3_front_left_window
ev3_front_right_window,cover,cover.ev3_front_right_window
zonnescherm,cover,cover.zonnescherm
darius_s25,device_tracker,device_tracker.darius_s25
darius_smartphone_smartphone,device_tracker,device_tracker.darius_smartphone_smartphone
ev3_sv1_24_location,device_tracker,device_tracker.ev3_sv1_24_location
julius_smartphone,device_tracker,device_tracker.julius_smartphone
mobiel_darius_smartphone,device_tracker,device_tracker.mobiel_darius_smartphone
mobiel_julius_smartphone,device_tracker,device_tracker.mobiel_julius_smartphone
mobiel_rolien_smartphone_prive,device_tracker,device_tracker.mobiel_rolien_smartphone_prive
mobiel_rolien_smartphone_werk,device_tracker,device_tracker.mobiel_rolien_smartphone_werk
mobiel_rudi_smartphone,device_tracker,device_tracker.mobiel_rudi_smartphone
rolien_werk,device_tracker,device_tracker.rolien_werk
rudi,device_tracker,device_tracker.rudi
rudi_smartphone,device_tracker,device_tracker.rudi_smartphone
rudiphone55,device_tracker,device_tracker.rudiphone55
sm_g780f,device_tracker,device_tracker.sm_g780f
badkamer_ir_timer_long,input_boolean,input_boolean.badkamer_ir_timer_long
badkamer_ir_timer_short,input_boolean,input_boolean.badkamer_ir_timer_short
bedroom_ir_button_pushed,input_boolean,input_boolean.bedroom_ir_button_pushed
bedroom_ir_current_state,input_boolean,input_boolean.bedroom_ir_current_state
bedroom_ir_temperature_above,input_boolean,input_boolean.bedroom_ir_temperature_above
bedroom_ir_temperature_below,input_boolean,input_boolean.bedroom_ir_temperature_below
ev_charging_charge_full_manual,input_boolean,input_boolean.ev_charging_charge_full_manual
ev_charging_disable,input_boolean,input_boolean.ev_charging_disable
ev_charging_green,input_boolean,input_boolean.ev_charging_green
ev_charging_max_charge_manual_to_green,input_boolean,input_boolean.ev_charging_max_charge_manual_to_green
ev_charging_max_man_charge_green_loading,input_boolean,input_boolean.ev_charging_max_man_charge_green_loading
floor_current_state,input_boolean,input_boolean.floor_current_state
floor_manual_pushed,input_boolean,input_boolean.floor_manual_pushed
floor_manual_state,input_boolean,input_boolean.floor_manual_state
floor_schedule_schema_state,input_boolean,input_boolean.floor_schedule_schema_state
floor_schedule_state,input_boolean,input_boolean.floor_schedule_state
floor_scheduled_pushed,input_boolean,input_boolean.floor_scheduled_pushed
floor_scheduled_state,input_boolean,input_boolean.floor_scheduled_state
floor_temperature_above,input_boolean,input_boolean.floor_temperature_above
floor_temperature_below,input_boolean,input_boolean.floor_temperature_below
to_80_full_green_loading,input_boolean,input_boolean.to_80_full_green_loading
zigbee2mqtt_long_join,input_boolean,input_boolean.zigbee2mqtt_long_join
bedroom_ir_backup_trigger,input_number,input_number.bedroom_ir_backup_trigger
bedroom_ir_temperature_setting,input_number,input_number.bedroom_ir_temperature_setting
ceiling_fan_speed,input_number,input_number.ceiling_fan_speed
ev_charging_max_charge_manual_green,input_number,input_number.ev_charging_max_charge_manual_green
ev_charging_max_manual_to_green,input_number,input_number.ev_charging_max_manual_to_green
floor_backup_trigger_timer,input_number,input_number.floor_backup_trigger_timer
floor_schedule_initial_temp_erature,input_number,input_number.floor_schedule_initial_temp_erature
floor_schedule_initial_temperature,input_number,input_number.floor_schedule_initial_temperature
floor_surface_temperature_setting,input_number,input_number.floor_surface_temperature_setting
input_number_physical_water_meter_reading,input_number,input_number.input_number_physical_water_meter_reading
knop_badkamer_ir_slaapkamer_duration,input_number,input_number.knop_badkamer_ir_slaapkamer_duration
physical_water_meter_reading,input_number,input_number.physical_water_meter_reading
watermeter_offset,input_number,input_number.watermeter_offset
watermeter_reading_offset,input_number,input_number.watermeter_reading_offset
watermeter_stand,input_number,input_number.watermeter_stand
badkamer_fan_nieuw,light,light.badkamer_fan_nieuw
badkamer_lichtknop_binnen,light,light.badkamer_lichtknop_binnen
badkamer_lichtknop_buiten,light,light.badkamer_lichtknop_buiten
badkamer_ventilator,light,light.badkamer_ventilator
badkamerlicht,light,light.badkamerlicht
bofumotor_836102_0a,light,light.bofumotor_836102_0a
bollamp,light,light.bollamp
chuango_076f45_02,light,light.chuango_076f45_02
deken_knop,light,light.deken_knop
deken_rr,light,light.deken_rr
deurbel,light,light.deurbel
donut,light,light.donut
drayton_16a0_1c,light,light.drayton_16a0_1c
drayton_6a00_10,light,light.drayton_6a00_10
drayton_6a40_18,light,light.drayton_6a40_18
drayton_70a0_53,light,light.drayton_70a0_53
drayton_ac80_0b,light,light.drayton_ac80_0b
drayton_aca0_29,light,light.drayton_aca0_29
drayton_acf0_29,light,light.drayton_acf0_29
drayton_acf0_a9,light,light.drayton_acf0_a9
drayton_ad80_29,light,light.drayton_ad80_29
drayton_adf0_a7,light,light.drayton_adf0_a7
drayton_aec0_05,light,light.drayton_aec0_05
drayton_aef0_0b,light,light.drayton_aef0_0b
drayton_aef0_a7,light,light.drayton_aef0_a7
drayton_d290_00,light,light.drayton_d290_00
drayton_d290_04,light,light.drayton_d290_04
drayton_d290_07,light,light.drayton_d290_07
drayton_d290_09,light,light.drayton_d290_09
drayton_d290_1f,light,light.drayton_d290_1f
drayton_d290_7d,light,light.drayton_d290_7d
drayton_fac0_08,light,light.drayton_fac0_08
drayton_fac0_10,light,light.drayton_fac0_10
drayton_fac0_11,light,light.drayton_fac0_11
drayton_fac0_12,light,light.drayton_fac0_12
drayton_fac0_13,light,light.drayton_fac0_13
drayton_fac0_14,light,light.drayton_fac0_14
drayton_fac0_15,light,light.drayton_fac0_15
drayton_fac0_18,light,light.drayton_fac0_18
drayton_fac0_19,light,light.drayton_fac0_19
drayton_fac0_1a,light,light.drayton_fac0_1a
drayton_fac0_1b,light,light.drayton_fac0_1b
drayton_fac0_31,light,light.drayton_fac0_31
drayton_fac0_36,light,light.drayton_fac0_36
drayton_fac0_53,light,light.drayton_fac0_53
drayton_fac0_55,light,light.drayton_fac0_55
drayton_fac0_5d,light,light.drayton_fac0_5d
drayton_fac0_97,light,light.drayton_fac0_97
drayton_fac0_9b,light,light.drayton_fac0_9b
drayton_fac0_b3,light,light.drayton_fac0_b3
drayton_fac0_b7,light,light.drayton_fac0_b7
drayton_fac0_bb,light,light.drayton_fac0_bb
eettafellamp,light,light.eettafellamp
funkbus_27c2_01,light,light.funkbus_27c2_01
funkbus_6f85_01,light,light.funkbus_6f85_01
hal_boven_plafondlamp,light,light.hal_boven_plafondlamp
hal_boven_plafondlamp_1,light,light.hal_boven_plafondlamp_1
hal_boven_plafondlamp_2,light,light.hal_boven_plafondlamp_2
hal_boven_plafondlamp_3,light,light.hal_boven_plafondlamp_3
hal_en_buitenlicht,light,light.hal_en_buitenlicht
home_assistant_voice_0ace95_led_ring,light,light.home_assistant_voice_0ace95_led_ring
kajplats_e27_cws_globe_1055lm,light,light.kajplats_e27_cws_globe_1055lm
kajplats_e27_cws_globe_1055lm_2,light,light.kajplats_e27_cws_globe_1055lm_2
keeloq_5100_00,light,light.keeloq_5100_00
keeloq_9588_00,light,light.keeloq_9588_00
keeloq_9588_04,light,light.keeloq_9588_04
keeloq_9588_0b,light,light.keeloq_9588_0b
keuken_plafond,light,light.keuken_plafond
nachtkastjelamp,light,light.nachtkastjelamp
newkaku_03ce5288_1,light,light.newkaku_03ce5288_1
newkaku_03ce5288_5,light,light.newkaku_03ce5288_5
newkaku_03ce5288_9,light,light.newkaku_03ce5288_9
newkaku_03ce5288_d,light,light.newkaku_03ce5288_d
rolluik,light,light.rolluik
rolluik_r_r,light,light.rolluik_r_r
rts_0ee93d_01,light,light.rts_0ee93d_01
rts_10ee93d_01,light,light.rts_10ee93d_01
rts_934d00_01,light,light.rts_934d00_01
rts_9350d1_01,light,light.rts_9350d1_01
rts_9350e2_01,light,light.rts_9350e2_01
rts_93ae1c_01,light,light.rts_93ae1c_01
schemerlamp,light,light.schemerlamp
schemerlamp_2,light,light.schemerlamp_2
spot,light,light.spot
